,created_at,content,media,source_link,favorites,retweets,replies
0,1609366403,@TriSalvagni @michaelmina_lab Thanks Jason! This blog post may be helpful: 'What is the Best Time to Post on Twitter in 2020?' 😊 http://ow.ly/7QMT30rqIjh,,https://twitter.com/hootsuite/status/1344406252940619777,1,1,1
1,1609266125,@shinedelight8 Congratulations Abbigail! 👏 https://twitter.com/hootsuite/status/1343985659309133827/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1343985659309133827/photo/1
",https://twitter.com/hootsuite/status/1343985659309133827,1,1,0
2,1609180291,@JonathanMcCall @lowkeylise https://twitter.com/hootsuite/status/1343625645100834823/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1343625645100834823/photo/1
",https://twitter.com/hootsuite/status/1343625645100834823,0,0,0
3,1609181995,If you're not looking for light reading on the latest updates of Facebook. We appreciate that too. Enjoy your time off 👍,,https://twitter.com/hootsuite/status/1343632791100076034,3,0,0
4,1609366500,@TriSalvagni @michaelmina_lab TLDR; it's Thursday 😄  (apparently),,https://twitter.com/hootsuite/status/1344406661251919875,0,0,0
5,1609366311,"@TriSalvagni @michaelmina_lab Thanks Jason! Here's a blog post that may be helpful (""What is the Best Time to Post on Twitter in 2020?""): https://adespresso.com/blog/best-time-to-post-on-twitter/",,https://twitter.com/hootsuite/status/1344405868016787460,0,0,0
6,1609359956,@eTourismSummit You can do it! 😄,,https://twitter.com/hootsuite/status/1344379212183068673,1,0,0
7,1609359973,@bevcoasters We got you 😉,,https://twitter.com/hootsuite/status/1344379284379598848,1,0,0
8,1609781659,@Boxerprenuer Well said 👍 Thanks for sharing!,,https://twitter.com/hootsuite/status/1346147965983985664,1,0,1
9,1609781939,@MostlySuck We'll be sure to tune in 👍,,https://twitter.com/hootsuite/status/1346149136463224832,1,1,0
10,1609799597,@LondonGirlinDC It's an important thing to note! Take care of your people 👏,,https://twitter.com/hootsuite/status/1346223201962045446,1,0,0
11,1609796777,@VictoriaMMorton Ha! Yeaaaah 😋,,https://twitter.com/hootsuite/status/1346211374633013249,0,0,0
12,1609797492,@kwest1908 Appreciate the share 😊,,https://twitter.com/hootsuite/status/1346214370666287105,1,0,0
13,1609799907,"@fowlerjeremy Not from our side of things, but you may be interested in this blog article that goes a bit deeper into Reels. https://blog.hootsuite.com/instagram-reels/",,https://twitter.com/hootsuite/status/1346224501495914504,0,0,1
14,1609798187,@JMAGarrett https://twitter.com/hootsuite/status/1346217285871132672/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1346217285871132672/photo/1
",https://twitter.com/hootsuite/status/1346217285871132672,1,0,0
15,1609799551,@glassofbeans Had to be said!,,https://twitter.com/hootsuite/status/1346223006440443904,1,0,0
16,1609781879,@MissAshes92 We'll pass this wish along to our genies on the product team so they can take a look at what can be done. 🧞‍♂️,,https://twitter.com/hootsuite/status/1346148888508563458,2,0,1
17,1609781730,@nictatt All good questions. We definitely don't recommend doing this 😅,,https://twitter.com/hootsuite/status/1346148260524806145,1,0,1
18,1609798045,@MadalynSklar You're very welcome! We're already looking forward to this week's #TwitterSmarter 😊,,https://twitter.com/hootsuite/status/1346216692377128963,2,0,0
19,1609943853,@Darragh_Kirwan @Sparkcentral Thank you 😊 It's exciting times!,,https://twitter.com/hootsuite/status/1346828256620802049,0,0,0
20,1609951362,@thedataoutlier @Supermetrics @funnel @latermedia @SproutSocial @Agorapulse Great list of tools 👏 Thanks for including us. #SEMRushChat,,https://twitter.com/hootsuite/status/1346859751779479559,4,0,0
21,1608832873,"If you've been following our tweets this week, you've seen our holiday dog videos. Now it's time to meet the stars! https://www.youtube.com/watch?v=G0zo_uoYnKs",,https://twitter.com/hootsuite/status/1342168465705230337,10,2,2
22,1609796295,Check your scheduled posts to make sure you put 2021 instead of 2020.,,https://twitter.com/hootsuite/status/1346209353150439431,128,29,7
23,1608850840,"‘Twas the night before Christmas, 
And all through the house, 
Not a creature was stirring… 
Except for your marketing friend who is on their fourth coffee still trying to figure out what this year’s holiday campaign should be. https://youtu.be/lo3o80k_LXA",,https://twitter.com/hootsuite/status/1342243826640023554,30,8,5
24,1609779908,"Just because you can, does not mean you should. http://ow.ly/TXho50CXR33",,https://twitter.com/hootsuite/status/1346140618729410560,58,11,1
25,1609524303,Set yourself up for success this year with these social media integration strategies. http://ow.ly/a99550CXQJe,,https://twitter.com/hootsuite/status/1345068536012697600,30,8,3
26,1609434906,The image sizes you need to know heading in to the new year. http://ow.ly/a2W650CVDwi,,https://twitter.com/hootsuite/status/1344693576790384641,481,99,7
27,1609180946,"If you're looking for some light reading, here are the latest Facebook updates that you need to know about as a marketer. http://ow.ly/TgYa50CVC5h",,https://twitter.com/hootsuite/status/1343628391304585221,40,15,2
28,1609962057,@BostonContent @squarespace @BrightTALK @tiktok_us Great list of tech. Thanks for including us! #NationalTechnologyDay,,https://twitter.com/hootsuite/status/1346904609638526978,1,0,0
29,1609866307,Social Media Superpower: Knowing the right keywords to search in order find the perfect GIF for your tweet.,,https://twitter.com/hootsuite/status/1346503001800925192,110,29,12
30,1609693502,The trends you need to know about for the year ahead. Don't tell your competitors about these. http://ow.ly/VuID50CXR48,,https://twitter.com/hootsuite/status/1345778207304392704,36,11,2
31,1609262105,"Your year wouldn't be complete without learning about the latest Instagram updates. Ok, that's maybe not true. But we've highlighted the most important updates for you here either way 👇 http://ow.ly/Xdta50CVCa6",,https://twitter.com/hootsuite/status/1343968795833073664,26,4,3
32,1609941644,"Big news! 🎉

We have acquired @Sparkcentral, an expert in social customer care. Merging their platform with Hootsuite will transform the customer journey with an added layer of conversations and connections via messaging and social.

Welcome to the nest. http://ow.ly/qnFu50D0ZNU https://twitter.com/hootsuite/status/1346818987859046400/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1346818987859046400/photo/1
",https://twitter.com/hootsuite/status/1346818987859046400,62,51,6
33,1609769108,The Instagram algorithm will boost your profile is you share more Reels. Here are some content ideas for you. http://ow.ly/g9ub50CXQJk,,https://twitter.com/hootsuite/status/1346095322955710466,36,6,3
34,1609956906,Up your engagement on Instagram with these tactics 📈 http://ow.ly/uQdj50D10pL,,https://twitter.com/hootsuite/status/1346883002589192192,41,18,5
35,1609348507,Someone out there already has all of their posts scheduled for 2021 and we just want to say that we admire your confidence.,,https://twitter.com/hootsuite/status/1344331191705608194,335,55,26
36,1609607103,Is anyone's resolution to get their account verified on Instagram? Here's our best tips for making that dream a reality. http://ow.ly/bzi250CXR3E,,https://twitter.com/hootsuite/status/1345415822748119040,54,16,3
37,1609855505,A guide for Instagram Guides. Doesn't get more meta than that 🤯 http://ow.ly/I1eR50CZQuA,,https://twitter.com/hootsuite/status/1346457697881874433,78,28,2
38,1610647442,@cgritmon @MadalynSklar @Agorapulse @RobandKennedy @NathalieGregg You've got a full schedule today! #TwitterSmarter,,https://twitter.com/hootsuite/status/1349779322094166022,3,1,0
39,1610646956,@bevcoasters @AtNickMartin @Murocker We had one job and we blew it. 🤦‍♂️,,https://twitter.com/hootsuite/status/1349777281225469954,1,0,1
40,1610644962,"@Rno0 That's us! ""I mean, what's the deal with GIFs? Is it a hard G is it a soft G? Nobody knows!"" https://twitter.com/hootsuite/status/1349768918009847808/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1349768918009847808/photo/1
",https://twitter.com/hootsuite/status/1349768918009847808,2,0,1
41,1610662010,@NandaMohamed Keep it up 👏 https://twitter.com/hootsuite/status/1349840425012629507/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1349840425012629507/photo/1
",https://twitter.com/hootsuite/status/1349840425012629507,1,0,0
42,1610645001,@Crazeyyy We see you 🤝,,https://twitter.com/hootsuite/status/1349769082887925760,1,0,0
43,1610645211,@andremgeorgiou This is next level social media manager jokes 😂,,https://twitter.com/hootsuite/status/1349769965268774912,0,0,1
44,1610647197,"@TannerBeatty2 Pro tip for the #MKTG370 class: When you're creating your listening streams in the dashboard, add -RT to the end of the query. It removes retweets and cleans up the stream so you can find new tweets more easily.",,https://twitter.com/hootsuite/status/1349778292388360200,0,0,0
45,1610665660,@Silanota @sfdc_paul Agreed on that one,,https://twitter.com/hootsuite/status/1349855731286216704,1,0,0
46,1610647818,@MadalynSklar Great tips. We'd agree #TwitterSmarter,,https://twitter.com/hootsuite/status/1349780899836141574,2,0,0
47,1610648360,@KathleenMarrero @MadalynSklar @GIPHY @GIPHY is our go-to. You can find our GIFs for inspiration at http://giphy.com/hootsuite #TwitterSmarter,,https://twitter.com/hootsuite/status/1349783169889947649,4,0,1
48,1610660119,@kendra_cornell Us too! https://twitter.com/hootsuite/status/1349832492363165700/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1349832492363165700/photo/1
",https://twitter.com/hootsuite/status/1349832492363165700,1,0,0
49,1610648121,@JoanaRSSousa @MadalynSklar @GIPHY You're very welcome 😊 #TwitterSmarter,,https://twitter.com/hootsuite/status/1349782170655727619,0,0,0
50,1610648171,@interprosepr Definitely! #TwitterSmarter,,https://twitter.com/hootsuite/status/1349782377212637185,1,0,0
51,1610660044,"@HBCoen ""Hey, check this one out. It's hilarious!"" 

""Sorry... I've already seen that one. 😬""",,https://twitter.com/hootsuite/status/1349832179182936066,1,0,0
52,1610399913,"If you're not sure how people will react to a post that you want to schedule, don't schedule it. Save it as a draft, wait until the time you want it to be sent, read the room, and send if you think it's ok.",,https://twitter.com/hootsuite/status/1348741108860334088,0,0,0
53,1610566576,@ChrisBroNext @lbaer_lisa @LatelyAIKately @semrush @semush @HubSpot @LatelyAI Caffeine makes the social media world go round. https://twitter.com/hootsuite/status/1349440143875334152/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1349440143875334152/photo/1
",https://twitter.com/hootsuite/status/1349440143875334152,4,0,1
54,1610392283,What words would you add to this list now that we're in 2021? http://ow.ly/x3EO50D5Bnu,,https://twitter.com/hootsuite/status/1348709104739610625,0,0,1
55,1610646501,"@Murocker @bevcoasters Ah, of course! Let us be your first reference. 

""TJ has a history of exceptional social media engagement and consistently works to grow the brand's online community. We can think of no one more deserving of this role than him. Signed, the Hootsuite team."" 👍",,https://twitter.com/hootsuite/status/1349775374826303489,3,0,1
56,1610661392,"@sfdc_paul Oh no! We were definitely not going THAT direction at all 😬

Because of TikTok sea shanties are all over the internet right now. We don't mind though. They're fun! https://twitter.com/BloodyDeath11/status/1348759448337186816 https://twitter.com/BloodyDeath11/status/1348759448337186816",,https://twitter.com/hootsuite/status/1349837830537797632,4,0,1
57,1610389837,@awfingerman @psforbrands This is great news! https://twitter.com/hootsuite/status/1348698845375582217/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1348698845375582217/photo/1
",https://twitter.com/hootsuite/status/1348698845375582217,2,0,1
58,1610388229,"@HRudderham @copp3053 Exciting times! Congrats, Hannah 👏 #copp3053",,https://twitter.com/hootsuite/status/1348692104629858304,1,0,0
59,1610389008,"@ZachGamr So far so good, Zachary 👍 #COPP3053",,https://twitter.com/hootsuite/status/1348695371854262272,1,0,0
60,1610403511,@_antoniomarquez Glad you liked it! 😊,,https://twitter.com/hootsuite/status/1348756200893140996,1,0,0
61,1610406325,@KatFrench @prtini We're with you on that one 😂,,https://twitter.com/hootsuite/status/1348768004075642881,1,0,0
62,1610993647,@CIBCInnovation @insightpartners @diffcap @Accel @CloudAppsVC Thanks so much for sharing. Exciting times around here!,,https://twitter.com/hootsuite/status/1351231408438718467,0,0,0
63,1610479932,@MicheleRomanow @invoker Looking forward to this!,,https://twitter.com/hootsuite/status/1349076731530010632,0,0,0
64,1610736806,@datamanagepro Thanks for sharing!,,https://twitter.com/hootsuite/status/1350154142870884358,0,0,0
65,1610411339,"@randybias Hi Randy, wha sort of issue are you seeing with registering an account/payment? Our support team may be able to help you out. @hootsuite_help",,https://twitter.com/hootsuite/status/1348789033833541632,0,0,3
66,1610473143,@Talkwalker @BuiltIn @Agorapulse @AwarioApp @brand24 @Brandwatch @BuzzSumo @digimindci @FalconIO @keyholeco @Mention @SentiOne_com @socialbakers @SproutSocial @Synthesio +1. Great group to be a part of!,,https://twitter.com/hootsuite/status/1349048259734626315,3,0,0
67,1611175052,@bongo_blog Appreciate you recommending our tool! We agree that having a clear and comprehensive social media strategy is important.,,https://twitter.com/hootsuite/status/1351992276755603458,2,0,0
68,1610722208,"Don’t make the same mistakes you made in 2020 🙃 

Start your year off right by making data-backed decisions with our 5th annual #SocialTrends2021 report.

Discover the trends 🤩 http://ow.ly/miRo50D8P5R https://twitter.com/hootsuite/status/1350092913703792645/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1350092913703792645/video/1
",https://twitter.com/hootsuite/status/1350092913703792645,32,10,3
69,1610992163,@HootsuiteLife @HackTheNorth @HootsuiteEng Congrats to all involved! Sounds like it was a great event 😊 #HackTheNorth,,https://twitter.com/hootsuite/status/1351225187509932035,5,2,0
70,1610401072,"Tip 1: Get to know your audience

It’s hard to make great content if you don’t know who you’re making it for.

The demographics of your target audience will help define the type of content you post, your brand voice, and even what days and times to publish.",,https://twitter.com/hootsuite/status/1348745969425379328,10,4,1
71,1610647954,"@MadalynSklar 1|2 GIFs are a key engagement tool in a marketer's tool belt. 

A GIF can make people laugh, associate better with you, and add context to your tweet. They're what we call ""scroll stoppers"" something that makes someone stop to look closer at your post. #TwitterSmarter https://twitter.com/hootsuite/status/1349781466608267273/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1349781466608267273/photo/1
",https://twitter.com/hootsuite/status/1349781466608267273,25,6,4
72,1610660233,"@sarahdawley The internet moves quick. People have to keep up with us social media managers 

But yes... it's to the point where we almost feel guilty when someone excitedly shows us a meme and we've already seen it 😅",,https://twitter.com/hootsuite/status/1349832970237054978,4,1,0
73,1610661052,"The only abbreviation the internet needs to know right now is S.S.

It stands for Sea Shanties ⛵️ http://ow.ly/zaBp50D8WXl",,https://twitter.com/hootsuite/status/1349836405967618049,37,12,5
74,1610392574,Our engagement rate on Instagram was 4.59%. Let's see if we can improve on that. http://ow.ly/WgVC50D5BHj,,https://twitter.com/hootsuite/status/1348710327010078730,65,16,3
75,1610730606,"Stop tracking the wrong metrics on social 🛑

In episode 4 of #AskAnExpert, we chatted with Ashley, Sr. Business Value Analyst at Hootsuite, to discover the social metrics that matter most for your organization 📈
 
Press play and learn from an expert ⏯ http://ow.ly/PXBy50D9IWb https://twitter.com/hootsuite/status/1350128136961183745/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1350128136961183745/photo/1
",https://twitter.com/hootsuite/status/1350128136961183745,34,7,5
76,1610388909,"From euphoria to hysteria, then, balance — is social media broken or are we just experiencing a natural life cycle that all game-changing communications go through? 🥰😥🙂 @invoker & @MicheleRomanow explore this question on #LinkedInLive: http://ow.ly/OlM050D2Ost #SavingSocial https://twitter.com/hootsuite/status/1348694956379148289/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1348694956379148289/photo/1
",https://twitter.com/hootsuite/status/1348694956379148289,9,3,0
77,1610568860,"It may look like that headline says 2019, but that's just an illusion. This post has actually been updated with new stats for 2021. 🧙‍♂️",,https://twitter.com/hootsuite/status/1349449724793913346,7,2,1
78,1611077719,@JustDrive Happy to hear that! We're glad to have it.,,https://twitter.com/hootsuite/status/1351584031796842501,3,0,0
79,1611076507,"When it comes to social media, sometimes it’s better for brands to just be quiet. For those instances, we have a solution. Allow us to introduce you to our newest feature, the pause button 🙌 ⏯ http://ow.ly/faZN50DbRpM https://twitter.com/hootsuite/status/1351578950783406089/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1351578950783406089/photo/1
",https://twitter.com/hootsuite/status/1351578950783406089,54,6,12
80,1610401393,"Tip 3: Share great images

Even if you’re not a great photographer or graphic designer, there are a million tools for helping you give your pic a little oomph.

For example, @Canva’s design templates are an easy way to add layers of text or add filters.",,https://twitter.com/hootsuite/status/1348747317386637313,22,7,1
81,1610401147,"Tip 2: Get authentic

On social media, it’s better to be honest and relatable than perfectly polished. Share content that goes beyond your marketing campaign to introduce the real people and experiences behind your brand.

Think behind-the-scenes footage or a cheeky caption.",,https://twitter.com/hootsuite/status/1348746283352268801,24,8,3
82,1610577005,"Join our CEO @TomKeiser and new VP of Sales @ChristophNeut, former CEO at @Sparkcentral, to talk all things social customer care, and the recent acquisition 💙 💬 Tune into the #LinkedInLive here: http://ow.ly/SXwz50D7THR https://twitter.com/hootsuite/status/1349483888054300674/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1349483888054300674/photo/1
",https://twitter.com/hootsuite/status/1349483888054300674,15,2,2
83,1611075663,Consider it done. Find out how our (much requested) pause button works here: http://ow.ly/6tU350DbR9F https://twitter.com/helenkaysmith4/status/1239980197606313990 https://twitter.com/helenkaysmith4/status/1239980197606313990,,https://twitter.com/hootsuite/status/1351575411294150656,34,6,1
84,1610647971,"@MadalynSklar 2|2  To improve with GIFs we recommend you: 

1) Get to know the @GIPHY library to find all the best GIFs.
2) Create your own custom GIFs. We know Madalyn, has some!

Do you have the social media superpower to find the perfect GIF? #TwitterSmarter https://twitter.com/hootsuite/status/1346503001800925192 https://twitter.com/hootsuite/status/1346503001800925192",,https://twitter.com/hootsuite/status/1349781539706589187,16,6,3
85,1610635203,We've left 2020 in the rearview and we're moving ahead with 2021. Here's what you need to know. http://ow.ly/FxmC50D7YGX https://twitter.com/hootsuite/status/1349727987000897536/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1349727987000897536/photo/1
",https://twitter.com/hootsuite/status/1349727987000897536,53,17,2
86,1610646213,@bevcoasters What's their @,,https://twitter.com/hootsuite/status/1349774165960777729,1,0,2
87,1610132073,"Social marketers, make sure you've got a solid plan in place for 2021. http://ow.ly/TpAf50D3FQd",,https://twitter.com/hootsuite/status/1347617708540628995,40,19,3
88,1610151966,https://twitter.com/hootsuite/status/1347701143175094272/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1347701143175094272/photo/1
",https://twitter.com/hootsuite/status/1347701143175094272,104,19,10
89,1610568104,"Did you know 59.9% of LinkedIn’s users are between 25 and 34 years old?

* A bonus fact: the cafeterias on the LinkedIn campus are seriously next level. http://ow.ly/VJqb50D7OII",,https://twitter.com/hootsuite/status/1349446552515960834,42,13,2
90,1610463002,"If you're managing a Facebook brand page, take a look at these stats. 👀 http://ow.ly/kEE150D5PyW",,https://twitter.com/hootsuite/status/1349005724903501831,21,19,3
91,1610644514,Social media managers are the funniest in the group chat because they live online and know all of the memes. This is a fact.,,https://twitter.com/hootsuite/status/1349767040580640769,390,80,16
92,1611252553,@JoanaRSSousa @MadalynSklar @ChelseaRhane *Dances like Ferris Bueller* #TwitterSmarter,,https://twitter.com/hootsuite/status/1352317339472162818,1,0,1
93,1611252787,@MadalynSklar 2|2 The timing of this question is quite fortuitous because we just announced our own Pause Button this week! So if you use Hootsuite and end up in a crisis (we hope you don't) you can pause your social channels VERY easily. More here: http://ow.ly/faZN50DbRpM  #TwitterSmarter https://twitter.com/hootsuite/status/1352318320079470595/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1352318320079470595/photo/1
",https://twitter.com/hootsuite/status/1352318320079470595,16,3,5
94,1611613571,@deeped We can get on board with this,,https://twitter.com/hootsuite/status/1353831558189371392,0,0,0
95,1611346568,@allisonsauntry Schmidt's Creek coming through strong in these replies and we are HERE for it.,,https://twitter.com/hootsuite/status/1352711668766281728,2,0,1
96,1611346291,@DesertGirl0233 She's stealing our best dance moves!,,https://twitter.com/hootsuite/status/1352710507556384769,1,0,1
97,1611346676,@Karoline_said Iconic,,https://twitter.com/hootsuite/status/1352712121025441799,1,0,1
98,1611346351,@Padraig_McCann Always good for a laugh 😆,,https://twitter.com/hootsuite/status/1352710757356601349,1,0,0
99,1611347016,@retro_active_ You know sharing anything with an owl is the way to our heart 🦉,,https://twitter.com/hootsuite/status/1352713547604746240,5,0,0
100,1611346129,@danpandrea Oh no!,,https://twitter.com/hootsuite/status/1352709826149801985,0,0,0
101,1611346438,@winniegiang Almost done the work week! We can get there 😴,,https://twitter.com/hootsuite/status/1352711121925529600,0,0,0
102,1611346605,@KuraszJ Omg 😂 This is too much,,https://twitter.com/hootsuite/status/1352711824169443334,0,0,0
103,1611253088,@JKatzaman Very well put. Sometimes it's better to just be silent. #TwitterSmarter,,https://twitter.com/hootsuite/status/1352319585840746503,0,0,0
104,1611252763,"@MadalynSklar 1|2 Our crisis comms tips: 

1. Determine that there is a crisis  - Social listening should inform that.
2. Pause publishing on your social channels 
3. Connect with the stakeholders in your org and align on what your brand's response should be (if one is needed) #TwitterSmarter https://twitter.com/hootsuite/status/1352318221588828164/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1352318221588828164/photo/1
",https://twitter.com/hootsuite/status/1352318221588828164,14,6,2
105,1611615578,"@craigbeingcraig @steggs101 Keep it up, Steggs 💪",,https://twitter.com/hootsuite/status/1353839977923272705,1,0,0
106,1611610562,"@Brett_Compton Pretty eye-opening, hey? Give linkless posts a try!",,https://twitter.com/hootsuite/status/1353818939248279555,1,0,1
107,1611346160,@scooterb23 Very timely. Very relevant. Very Bernie.,,https://twitter.com/hootsuite/status/1352709957523804162,2,0,0
108,1611686334,@DebGreaves @alanaburns @AngryAfrican Heartwarming 💛,,https://twitter.com/hootsuite/status/1354136748369076225,2,0,0
109,1611346378,@tulla08 We feel this one,,https://twitter.com/hootsuite/status/1352710870451818501,1,0,0
110,1611770753,"@ImpactingNow It's pretty nice, isn't it? 😊",,https://twitter.com/hootsuite/status/1354490827217784833,1,0,0
111,1611342810,We break down the latest updates to Facebook here 👇 http://ow.ly/iX0a50DfUgY,,https://twitter.com/hootsuite/status/1352695907196788736,14,3,2
112,1611964450,"Fridge-Worthy Episode 6

If your dog told you to buy something, would you do it? 🐶🥺

The right answer: Duh!

@Casper you’ve won a Fridge-Worthy award because we think dog testimonials are a way of the future 🔮 (dogs > humans)

PS: Brb time for a nap 💤 https://www.instagram.com/p/CKoxOH6BDZg/",,https://twitter.com/hootsuite/status/1355303254075338757,0,0,0
113,1611350901,@AmandaHitt This one is worthy of being in the hall of fame 🏆,,https://twitter.com/hootsuite/status/1352729840416419842,3,0,0
114,1611346646,@annesamoilov Ace! Our favorite detective.,,https://twitter.com/hootsuite/status/1352711994076491776,2,0,0
115,1611346802,@DeryckOE He just gets better and better. 🙏,,https://twitter.com/hootsuite/status/1352712647989469190,1,0,0
116,1611346477,@rally_health Now we're talking!,,https://twitter.com/hootsuite/status/1352711286459654150,1,0,0
117,1611346234,@trmsocialmedia We need those mittens,,https://twitter.com/hootsuite/status/1352710267629694976,2,0,0
118,1611256402,@kamichat @MadalynSklar @BuzzSumo @MethodistHosp @Whataburger Thanks so much! Very kind of you to include us here 😊 #TwitterSmarter https://twitter.com/hootsuite/status/1352333482488426498/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1352333482488426498/photo/1
",https://twitter.com/hootsuite/status/1352333482488426498,3,0,0
119,1611874383,@DiscovMarketing Lots of listening opportunities on social media today.,,https://twitter.com/hootsuite/status/1354925482953867265,1,0,0
120,1611602583,@emmora2 Cute! Great bio for the page too. Thanks for sharing!,,https://twitter.com/hootsuite/status/1353785471369949185,1,0,0
121,1611275683,"@BatchGaming We're happy to hear that you're enjoying our tool. Best of luck in your job hunt! PS If you're interested, we have a platform certification course that you can take for free. Good to have on the resume. https://education.hootsuite.com/courses/platform-cert",,https://twitter.com/hootsuite/status/1352414353090351106,1,0,1
122,1611346177,@nmassaro_ 🥂,,https://twitter.com/hootsuite/status/1352710026746601472,0,0,0
123,1611346524,@jessicaluthi Yuuup 🤐,,https://twitter.com/hootsuite/status/1352711483600338944,0,0,0
124,1611347071,@DesertGirl0233 Same to you 😊,,https://twitter.com/hootsuite/status/1352713777725149184,1,0,0
125,1611346724,@mccormick_jenna An instant classic,,https://twitter.com/hootsuite/status/1352712322440171520,1,0,0
126,1611346706,"@APBioPeacock ""Find your happy place. Find your happy place.""",,https://twitter.com/hootsuite/status/1352712245374029824,1,0,0
127,1611346459,@MyFunnySpeaker YASSSSS! 💪,,https://twitter.com/hootsuite/status/1352711209766817792,1,0,0
128,1611346758,@MoritzHeimberg They're taking the hobbits to Isengard 🎶,,https://twitter.com/hootsuite/status/1352712463523917827,2,0,0
129,1611346412,@AnaMelissaZ Dan Levy always gets our vote 🙏,,https://twitter.com/hootsuite/status/1352711015365025800,3,0,0
130,1611856591,@biancasocially So happy to hear this! Glad you found it all valuable 😊,,https://twitter.com/hootsuite/status/1354850861256757252,1,0,0
131,1611346538,@avalanchegr Same to you!,,https://twitter.com/hootsuite/status/1352711540693213184,1,0,0
132,1611610474,@ianmmah Oh you know we will 👏,,https://twitter.com/hootsuite/status/1353818571839836161,1,0,0
133,1612201884,"We are experiencing issues with Inbox replies, affecting all social networks. Our team is working to resolve the issue as quickly as possible. We thank you in advance for your understanding and patience. 

Track updates here: https://status.hootsuite.com/",,https://twitter.com/hootsuite/status/1356299123125673984,13,1,1
134,1611956555,@mlabella @stoolpresidente Social listening in action 💪,,https://twitter.com/hootsuite/status/1355270140548546561,1,0,0
135,1611943574,@aidanminded @TallPaulsLife @werneveralone @CTVVancouver @CTVGary Sounds enthralling if you ask us 😅,,https://twitter.com/hootsuite/status/1355215691268415490,3,1,1
136,1611594028,"🚨 Contest Alert! 🚨
We want to see your proudest social media achievement of 2020. Show us your best campaign or craziest idea using #SocialSuperpower and be in to win some Hootsuite swag! http://ow.ly/BqTS50DhDir https://twitter.com/hootsuite/status/1353749589380243459/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1353749589380243459/photo/1
",https://twitter.com/hootsuite/status/1353749589380243459,19,7,5
137,1612374156,"📣  BIG NEWS 📣

We are excited to have partnered with @upcontent and @proofpoint to launch Curate, a robust curated content solution for all companies looking to grow their social media presence and employee advocacy programs!

What you need to know: http://ow.ly/EHdL50DqoPs https://twitter.com/hootsuite/status/1357021686328160257/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1357021686328160257/photo/1
",https://twitter.com/hootsuite/status/1357021686328160257,27,5,1
138,1611613712,@HelloBSquared We put a nice playlist on to brighten up the rainy day we're having here in Vancouver.,,https://twitter.com/hootsuite/status/1353832151628840960,1,0,1
139,1611613635,"@ProfundumPhoto Your words, not ours! 😂",,https://twitter.com/hootsuite/status/1353831830110269441,1,0,0
140,1611344438,"Fridge-Worthy Episode 5

Remember what it was like to travel? Us too 🙃

So, we “hopped on a plane” to visit our favorite national parks courtesy of @NatlParkService 🏔

@NatlParkService—you’ve won our hearts and our prestigious Fridge-Worthy award 🏆 https://www.instagram.com/p/CKW2SLthHWN/ https://twitter.com/hootsuite/status/1352702734751952902/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1352702734751952902/photo/1
",https://twitter.com/hootsuite/status/1352702734751952902,11,2,0
141,1611768023,"And the top hashtag on Instagram is #love. It’s been used over 2 billion times at this point.

Doesn’t that just warm your heart? https://twitter.com/hootsuite/status/1354479379741605889/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1354479379741605889/photo/1
",https://twitter.com/hootsuite/status/1354479379741605889,10,2,2
142,1611612980,What's the best way to celebrate Community Manager Appreciation Day? 🤔,,https://twitter.com/hootsuite/status/1353829082388115456,13,1,4
143,1611615517,@Bitcoinukingdom Hootsuite. Are we doing this right?,,https://twitter.com/hootsuite/status/1353839722184003584,1,0,0
